"Class","Order","Family","Genus","Scientific_name","Body_mass_g_1","SVL_mm_1","Body_mass_g_RMA"
"Amphibia","Anura","Brachycephalidae","Ischnocnema","Ischnocnema_vizottoi",NA,22.1,8.1265763156703
"Amphibia","Anura","Brevicipitidae","Balebreviceps","Balebreviceps_hillmani",NA,53,14.6899160664422
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_acutirostris",NA,40,12.1423157938253
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_adspersus",NA,60,15.976553236397
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_bagginsi",4.9,28.7,4.9
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_branchi",NA,NA,NA
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_fichus",NA,43.8,12.9115289015581
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_fuscus",NA,51,14.3124049700884
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_gibbosus",NA,80,19.4108144669355
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_macrops",NA,50,14.1218590728223
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_maculatus",NA,NA,NA
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_montanus",NA,31,10.2183089189463
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_mossambicus",NA,52,14.5017471215928
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_namaquensis",NA,49,13.9300774668681
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_poweri",NA,50,14.1218590728223
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_rosei",NA,36,11.3066011863702
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_sopranus",2.27,26.2,2.27
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_sylvestris",NA,50,14.1218590728223
"Amphibia","Anura","Brevicipitidae","Breviceps","Breviceps_verrucosus",NA,53,14.6899160664422
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_dawida",NA,50,14.1218590728223
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_hanseni",NA,NA,NA
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_kanga",NA,NA,NA
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_kisiwamsitu",NA,41.4,12.4283480573549
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_kreffti",NA,47,13.5426715678917
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_laphami",NA,45.4,13.2288977802167
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_meteora",NA,NA,NA
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_shengena",NA,43.2,12.791553494851
"Amphibia","Anura","Brevicipitidae","Callulina","Callulina_stanleyi",NA,42.5,12.6508992891092
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_durirostris",NA,35,11.0930656954346
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_loveridgei",NA,45,13.1498991837885
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_macrodactylus",NA,65,16.8659449019587
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_rhodesianus",NA,48,13.7370266685733
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_rungwensis",NA,60,15.976553236397
"Amphibia","Anura","Brevicipitidae","Probreviceps","Probreviceps_uluguruensis",NA,43,12.7514422374643
"Amphibia","Anura","Brevicipitidae","Spelaeophryne","Spelaeophryne_methneri",NA,53,14.6899160664422
"Amphibia","Anura","Bufonidae","Adenomus","Adenomus_dasi",NA,27,9.30617909333256
"Amphibia","Anura","Bufonidae","Adenomus","Adenomus_kandianus",NA,32.2,10.4843755498849
"Amphibia","Anura","Bufonidae","Adenomus","Adenomus_kelaartii",NA,50,14.1218590728223
"Amphibia","Anura","Bufonidae","Altiphrynoides","Altiphrynoides_malcolmi",NA,31.5,10.3295674303139
"Amphibia","Anura","Bufonidae","Altiphrynoides","Altiphrynoides_osgoodi",NA,62,16.3350798940977
"Amphibia","Anura","Bufonidae","Amazophrynella","Amazophrynella_bokermanni",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amazophrynella","Amazophrynella_manaos",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amazophrynella","Amazophrynella_minuta",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amazophrynella","Amazophrynella_vote",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_asmarae",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_blanfordii",NA,39,11.9360233597386
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_brauni",NA,110,24.0796063722366
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_buchneri",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_camerunensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_channingi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_chudeaui",NA,13,5.67460789631016
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_cristiglans",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_danielae",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_djohongensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_fuliginatus",NA,65,16.8659449019587
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_funereus",NA,61,16.1562914646721
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_garmani",42.7,115,42.7
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_gracilipes",NA,40,12.1423157938253
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_gutturalis",38.7,120,38.7
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_kassasii",NA,38.5,11.8322370054483
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_kerinyagae",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_kisoloensis",NA,87,20.544695402947
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_langanoensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_latifrons",NA,73,18.2443623383204
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_lemairii",NA,70,17.7334738891495
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_maculatus",9.8,85,9.8
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_mauritanicus",NA,150,29.704050545192
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_pantherinus",NA,140,28.3488897308678
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_pardalis",162.6,147,162.6
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_perreti",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_poweri",NA,100,22.5753300313735
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_rangeri",NA,115,24.8150663948233
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_reesi",NA,63,16.5129387439821
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_regularis",104,130,104
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_steindachneri",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_superciliaris",NA,120,25.5402606849119
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_taiensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_togoensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_tuberosus",NA,41,12.3469479881253
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_turkanae",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_urunguensis",NA,29,9.76733098178218
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_villiersi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_vittatus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Amietophrynus","Amietophrynus_xeros",NA,97,22.1146969409551
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_americanus",118.7,111,118.7
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_baxteri",56,66,56
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_boreas",NA,125,26.2557517559896
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_californicus",20.6,81,20.6
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_canorus",NA,69,17.5616138842999
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_cognatus",25,114,25
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_compactilis",NA,91,21.1793498286868
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_debilis",NA,54,14.8769410089477
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_exsul",52,71,52
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_fowleri",34.9,95,34.9
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_hemiophrys",NA,83,19.9005363243251
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_houstonensis",NA,79,19.2462612903243
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_kelloggi",40,48.8,40
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_mexicanus",70,70,70
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_microscaphus",74,81,74
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_nelsoni",NA,NA,NA
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_punctatus",60,76,60
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_quercicus",NA,33,10.6599736523636
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_retiformis",NA,60,15.976553236397
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_speciosus",NA,92,21.3365939326336
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_terrestris",33.25,116.3,33.25
"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus_woodhousii",16.4,127,16.4
"Amphibia","Anura","Bufonidae","Andinophryne","Andinophryne_atelopoides",NA,43,12.7514422374643
"Amphibia","Anura","Bufonidae","Andinophryne","Andinophryne_colomai",39,43.3,39
"Amphibia","Anura","Bufonidae","Andinophryne","Andinophryne_olallai",39,39.6,39
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_albomaculata",NA,35,11.0930656954346
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_echinata",NA,21.3,7.92629021807882
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_endauensis",NA,28.5,9.65303347397192
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_fuliginea",NA,44,12.951402453757
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_glandulosa",NA,39.7,12.0806048987819
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_guibei",NA,34,10.8775490147661
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_hanitschi",NA,37,11.5182279993115
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_inthanon",NA,25.2,8.88161176978923
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_jeetsukumarani",NA,25.3,8.90545057307975
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_kraensis",NA,27.9,9.51501720984794
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_latidisca",NA,55,15.0628499005412
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_latiffi",NA,51,14.3124049700884
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_latirostra",NA,30.5,10.1064689148051
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_leptopus",NA,65,16.8659449019587
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_longidigita",NA,70,17.7334738891495
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_lumut",NA,NA,NA
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_malayana",NA,29,9.76733098178218
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_mcgregori",NA,50,14.1218590728223
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_minuta",NA,29,9.76733098178218
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_muelleri",NA,38,11.7280141112993
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_penangensis",NA,37.2,11.5603303777248
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_platysoma",NA,26,9.07147886105037
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_siamensis",NA,35,11.0930656954346
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_spinulifer",NA,50,14.1218590728223
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_thinthinae",NA,NA,NA
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_tiomanica",NA,38.4,11.811427590226
"Amphibia","Anura","Bufonidae","Ansonia","Ansonia_torrentis",NA,33,10.6599736523636
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_andinus",NA,37,11.5182279993115
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_angelito",NA,41,12.3469479881253
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_ardila",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_arsyecue",NA,60.5,16.0665423692612
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_arthuri",NA,46.9,13.5231629181427
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_balios",NA,37.3,11.5813541251447
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_barbotini",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_bomolochos",NA,50.4,14.1982238938638
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_boulengeri",NA,63.7,16.6368972969265
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_carauta",NA,46.7,13.4841052370628
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_carbonerensis",NA,54.1,14.8955816696368
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_carrikeri",NA,62.1,16.352907283121
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_certus",NA,42,12.5499733232035
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_chiriquiensis",NA,58,15.6141425362152
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_chirripoensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_chocoensis",NA,48.3,13.7950772296909
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_chrysocorallus",NA,50.4,14.1982238938638
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_coynei",NA,32,10.4402566317009
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_cruciger",NA,50,14.1218590728223
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_dimorphus",NA,31.3,10.2851330150674
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_ebenoides",NA,48,13.7370266685733
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_elegans",NA,35.7,11.2427441581263
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_epikeisthos",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_erythropus",NA,28,9.53808603393018
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_eusebianus",NA,45.4,13.2288977802167
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_eusebiodiazi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_exiguus",NA,35.4,11.1787134674057
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_famelicus",NA,45,13.1498991837885
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_farci",NA,36.4,11.3914770490808
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_flavescens",NA,40,12.1423157938253
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_franciscus",NA,26.5,9.18918678901208
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_galactogaster",NA,41,12.3469479881253
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_gigas",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_glyphus",NA,48,13.7370266685733
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_guanujo",NA,46,13.3469753129609
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_guitarraensis",NA,39,11.9360233597386
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_halihelos",NA,32,10.4402566317009
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_hoogmoedi",NA,41.2,12.3876799489886
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_ignescens",NA,48.2,13.7757400245814
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_laetissimus",NA,54.4,14.9514369667495
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_limosus",NA,40.2,12.1833732993721
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_loettersi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_longibrachius",NA,36.6,11.4338018682058
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_longirostris",NA,47.1,13.5621668076381
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_lozanoi",NA,38,11.7280141112993
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_lynchi",NA,40.8,12.3061517622974
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_mandingues",NA,36,11.3066011863702
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_marinkellei",NA,48,13.7370266685733
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_mindoensis",NA,29,9.76733098178218
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_minutulus",NA,25.5,8.95303704086993
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_mittermeieri",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_monohernandezii",NA,40.5,12.2448360128865
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_mucubajiensis",NA,44,12.951402453757
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_muisca",NA,42.4,12.6307449283929
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_nahumae",NA,51,14.3124049700884
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_nanay",NA,39.6,12.0600011427206
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_nepiozomus",NA,32.4,10.528405994237
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_nicefori",NA,32.4,10.528405994237
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_nocturnus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_onorei",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_orcesi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_oxapampae",NA,22.1,8.1265763156703
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_oxyrhynchus",NA,49.8,14.0836026572626
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pachydermus",NA,57,15.4314255194773
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_palmatus",NA,31.2,10.2628814102346
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pastuso",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_patazensis",NA,48.8,13.8915699419968
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pedimarmoratus",NA,28.5,9.65303347397192
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_peruensis",NA,45.2,13.1894267243605
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_petersi",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_petriruizi",NA,20,7.59555108252265
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pictiventris",NA,38.4,11.811427590226
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pinangoi",NA,41,12.3469479881253
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_planispina",NA,36.5,11.4126488276013
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_podocarpus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pulcher",NA,35.1,11.1145071641434
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_pyrodactylus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_quimbaya",NA,33.3,10.725467248029
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_reticulatus",NA,27.4,9.39926946269242
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_sanjosei",NA,32.7,10.5942873487248
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_seminiferus",NA,40,12.1423157938253
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_senex",NA,43,12.7514422374643
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_sernai",NA,33.3,10.725467248029
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_simulatus",NA,37.4,11.6023596645662
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_siranus",NA,23.5,8.47153503782683
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_sonsonensis",NA,31,10.2183089189463
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_sorianoi",NA,49.1,13.9493121762543
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_spumarius",NA,39.2,11.9774173331528
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_spurrelli",NA,34,10.8775490147661
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_subornatus",NA,39,11.9360233597386
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_tamaensis",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_tricolor",NA,36,11.3066011863702
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_varius",NA,60,15.976553236397
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_vermiculatus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_vogli",NA,39,11.9360233597386
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_walkeri",NA,49.3,13.9877436598706
"Amphibia","Anura","Bufonidae","Atelopus","Atelopus_zeteki",15,63,15
"Amphibia","Anura","Bufonidae","Barbarophryne","Barbarophryne_brongersmai",NA,NA,NA
"Amphibia","Anura","Bufonidae","Bufo","Bufo_ailaoanus",NA,NA,NA
"Amphibia","Anura","Bufonidae","Bufo","Bufo_arabicus",NA,NA,NA
