binomial,valid,Order,sub-order,Family,max length (mm),length measure,conversion equation source*,intercept,slope,log mass,mass (g),in tree,name in tree,
Liolaemus_josei,yes,Squamata,Sauria,Liolaemidae,73.1,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.09,12.4,no,NA,
Hemicordylus_nebulosus,yes,Squamata,Sauria,Cordylidae,80.7,SVL,Legged Cordylidae,-5.747,3.589,1.1,12.5,yes,Cordylus nebulosus,
Cyrtodactylus_phuquocensis,yes,Squamata,Sauria,Gekkonidae,85.8,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.5,no,NA,
Coleonyx_switaki,yes,Squamata,Sauria,Eublepharidae,86,SVL,Eublepharidae (Novosolov et al. 2013),-5.201,3.255,1.1,12.5,no,NA,
Eurolophosaurus_amathites,yes,Squamata,Sauria,Tropiduridae,68,SVL,"Tropiduridae S. stricto, (Scharf et al. 2014)",-3.884,2.719,1.1,12.5,yes,Eurolophosaurus amathites,
Stenocercus_amydrorhytus,new,Squamata,Sauria,Tropiduridae,68,SVL,"Tropiduridae S. stricto, (Scharf et al. 2014)",-3.884,2.719,1.1,12.5,no,NA,
Stenocercus_stigmosus,yes,Squamata,Sauria,Tropiduridae,68,SVL,"Tropiduridae S. stricto, (Scharf et al. 2014)",-3.884,2.719,1.1,12.5,yes,Stenocercus stigmosus,
Cyrtodactylus_darmandvillei,yes,Squamata,Sauria,Gekkonidae,86,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.6,no,NA,
Pachydactylus_kladaroderma,yes,Squamata,Sauria,Gekkonidae,86,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.6,yes,Pachydactylus kladaroderma,
Ptychozoon_kaengkrachanense,yes,Squamata,Sauria,Gekkonidae,86,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.6,no,NA,
Aphaniotis_fusca,yes,Squamata,Sauria,Agamidae,73,SVL,Typical Agamidae**,-4.686,3.105,1.1,12.6,yes,Aphaniotis fusca,
Japalura_batangensis,yes,Squamata,Sauria,Agamidae,73,SVL,Typical Agamidae**,-4.686,3.105,1.1,12.6,no,NA,
Japalura_brevipes,yes,Squamata,Sauria,Agamidae,73,SVL,Typical Agamidae**,-4.686,3.105,1.1,12.6,no,NA,
Dibamus_seramensis,yes,Squamata,Sauria,Dibamidae,203,SVL,Limbless lizards,-4.207,2.3,1.1,12.6,yes,Dibamus seramensis,
Holbrookia_lacerata,yes,Squamata,Sauria,Phrynosomatidae,71,SVL,Phrynosomatidae,-3.855,2.677,1.1,12.6,yes,Holbrookia lacerata,
Phrynosoma_modestum,yes,Squamata,Sauria,Phrynosomatidae,71,SVL,Phrynosomatidae,-3.855,2.677,1.1,12.6,yes,Phrynosoma modestum,
Sceloporus_smithi,yes,Squamata,Sauria,Phrynosomatidae,71,SVL,Phrynosomatidae,-3.855,2.677,1.1,12.6,yes,Sceloporus smithi,
Sceloporus_virgatus,yes,Squamata,Sauria,Phrynosomatidae,71,SVL,Phrynosomatidae,-3.855,2.677,1.1,12.6,yes,Sceloporus virgatus,
Cyrtodactylus_vilaphongi,yes,Squamata,Sauria,Gekkonidae,86.1,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.6,no,NA,
Uroplatus_phantasticus,yes,Squamata,Sauria,Gekkonidae,86.1,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.6,yes,Uroplatus phantasticus,
Abronia_salvadorensis,yes,Squamata,Sauria,Anguidae,94,SVL,legged anguids (Meiri et al. 2013),-5.765,3.48,1.1,12.6,no,NA,
Gerrhonotus_lugoi,yes,Squamata,Sauria,Anguidae,94,SVL,legged anguids (Meiri et al. 2013),-5.765,3.48,1.1,12.6,no,NA,
Spondylurus_fulgidus,yes,Squamata,Sauria,Scincidae,84.8,SVL,Legged Scincidae,-5.125,3.229,1.1,12.6,no,NA,
Anolis_blanquillanus,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,no,NA,
Anolis_extremus,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,yes,Anolis extremus,
Anolis_marmoratus,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,yes,Anolis marmoratus,
Anolis_onca,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,yes,Anolis onca,
Anolis_oxylophus,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,yes,Anolis oxylophus,
Anolis_serranoi,yes,Squamata,Sauria,Dactyloidae,85,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.1,12.6,no,NA,
Hemidactylus_greeffii,yes,Squamata,Sauria,Gekkonidae,86.2,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.7,yes,Hemidactylus greefii,
Ameivula_confusioniba,yes,Squamata,Sauria,Teiidae,76.5,SVL,Teiidae,-4.747,3.11,1.1,12.7,no,NA,
Aspidoscelis_rodecki,yes,Squamata,Sauria,Teiidae,76,SVL,Teiidae,-4.747,3.11,1.1,12.7,no,NA,
Contomastix_vittata,yes,Squamata,Sauria,Teiidae,76,SVL,Teiidae,-4.747,3.11,1.1,12.7,no,NA,
Trioceros_chapini,yes,Squamata,Sauria,Chamaeleonidae,80,SVL,Chamaeleonidae,-3.997,2.68,1.1,12.7,no,NA,
Cyrtodactylus_bidoupimontis,yes,Squamata,Sauria,Gekkonidae,86.3,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.7,no,NA,
Cyrtodactylus_thochuensis,yes,Squamata,Sauria,Gekkonidae,86.3,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.1,12.7,no,NA,
Draco_indochinensis,yes,Squamata,Sauria,Agamidae,112,SVL,Draco**,-4.31,2.642,1.1,12.7,yes,Draco indochinensis,
Draco_norvillii,yes,Squamata,Sauria,Agamidae,112,SVL,Draco**,-4.31,2.642,1.1,12.7,no,NA,
Sceloporus_siniferus,yes,Squamata,Sauria,Phrynosomatidae,71.2,SVL,Phrynosomatidae,-3.855,2.677,1.1,12.7,yes,Sceloporus siniferus,
Philochortus_hardeggeri,yes,Squamata,Sauria,Lacertidae,82,SVL,Lacertidae,-4.543,2.951,1.1,12.7,no,NA,
Philochortus_neumanni,yes,Squamata,Sauria,Lacertidae,82,SVL,Lacertidae,-4.543,2.951,1.1,12.7,no,NA,
Podarcis_pityusensis,yes,Squamata,Sauria,Lacertidae,82,SVL,Lacertidae,-4.543,2.951,1.1,12.7,yes,Podarcis pityusensis,
Amphiglossus_alluaudi,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Concinnia_queenslandiae,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Gnypetoscincus queenslandiae,
Concinnia_tenuis,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Eulamprus tenuis,
Concinnia_tigrinus,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Eulamprus tigrinus,
Ctenotus_lateralis,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Ctenotus_pulchellus,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Ctenotus pulchellus,
Ctenotus_schevilli,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Dasia_haliana,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Eulamprus_kosciuskoi,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Eulamprus kosciuskoi,
Eulamprus_leuraensis,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Eulamprus leuraensis,
Liopholis_inornata,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Egernia inornata,
Lygosoma_laeviceps,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Mochlus_somalicum,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Niveoscincus_ocellatus,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Niveoscincus ocellatus,
Psychosaura_macrorhyncha,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Mabuya macrorhyncha,
Scelotes_mirus,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Scelotes mirus,
Simiscincus_aurantiacus,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,yes,Simiscincus aurantiacus,
Sphenomorphus_derooyae,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Trachylepis_megalura,yes,Squamata,Sauria,Scincidae,85,SVL,Legged Scincidae,-5.125,3.229,1.11,12.7,no,NA,
Larutia_puehensis,yes,Squamata,Sauria,Scincidae,141,SVL,leg_reduced lizards,-4.207,2.472,1.11,12.8,no,NA,
Alopoglossus_copii,yes,Squamata,Sauria,Gymnophthalmidae,80,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.11,12.8,yes,Alopoglossus copii,
Euspondylus_josyi,yes,Squamata,Sauria,Gymnophthalmidae,80,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.11,12.8,no,NA,
Euspondylus_rahmi,yes,Squamata,Sauria,Gymnophthalmidae,80,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.11,12.8,no,NA,
Riama_meleagris,yes,Squamata,Sauria,Gymnophthalmidae,80,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.11,12.8,no,NA,
Teuchocercus_keyi,yes,Squamata,Sauria,Gymnophthalmidae,80,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.11,12.8,no,NA,
Anolis_megalopithecus,yes,Squamata,Sauria,Dactyloidae,85.3,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.11,12.8,no,NA,
Luperosaurus_cumingii,yes,Squamata,Sauria,Gekkonidae,86.5,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.11,12.8,yes,Luperosaurus cumingii,
Tarentola_boavistensis,yes,Squamata,Sauria,Phyllodactylidae,79,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.11,12.8,no,NA,
Spondylurus_haitiae,yes,Squamata,Sauria,Scincidae,85.2,SVL,Legged Scincidae,-5.125,3.229,1.11,12.8,no,NA,
Paradelma_orientalis,yes,Squamata,Sauria,Pygopodidae,198,SVL,Pygopodidae,-2.039,1.371,1.11,12.9,yes,Paradelma orientalis,
Pygopus_schraderi,yes,Squamata,Sauria,Pygopodidae,198,SVL,Pygopodidae,-2.039,1.371,1.11,12.9,no,NA,
Bavayia_crassicollis,yes,Squamata,Sauria,Diplodactylidae,86,SVL,Diplodactylidae (Scharf et al. 2014),-4.804,3.057,1.11,12.9,no,NA,
Tropidurus_cocorobensis,yes,Squamata,Sauria,Tropiduridae,68.7,SVL,"Tropiduridae S. stricto, (Scharf et al. 2014)",-3.884,2.719,1.11,12.9,yes,Tropidurus cocorobensis,
Cyrtodactylus_tiomanensis,yes,Squamata,Sauria,Gekkonidae,87,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.11,13,no,NA,
Liolaemus_tehuelche,yes,Squamata,Sauria,Liolaemidae,74.2,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.11,13,no,NA,
Acontias_orientalis,yes,Squamata,Sauria,Scincidae,206,SVL,Limbless lizards,-4.207,2.3,1.11,13,no,NA,
Liolaemus_goetschi,yes,Squamata,Sauria,Liolaemidae,74.3,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.12,13,no,NA,
Delma_mitella,yes,Squamata,Sauria,Pygopodidae,200,SVL,Pygopodidae,-2.039,1.371,1.12,13.1,yes,Delma mitella,
Urostrophus_gallardoi,yes,Squamata,Sauria,Leiosauridae,78,SVL,Leiosauridae**,-5.296,3.389,1.12,13.1,yes,Urostrophus gallardoi,
Marisora_brachypoda,yes,Squamata,Sauria,Scincidae,85.7,SVL,Legged Scincidae,-5.125,3.229,1.12,13.1,yes,Mabuya unimarginata,
Anolis_heterodermus,yes,Squamata,Sauria,Dactyloidae,86,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.12,13.1,yes,Anolis heterodermus,
Anolis_roquet,yes,Squamata,Sauria,Dactyloidae,86,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.12,13.1,yes,Anolis roquet,
Anolis_scypheus,yes,Squamata,Sauria,Dactyloidae,86,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.12,13.1,no,NA,
Anolis_tetarii,yes,Squamata,Sauria,Dactyloidae,86,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.12,13.1,no,NA,
Anolis_valencienni,yes,Squamata,Sauria,Dactyloidae,86,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.12,13.1,yes,Anolis valencienni,
Holbrookia_approximans,yes,Squamata,Sauria,Phrynosomatidae,72,SVL,Phrynosomatidae,-3.855,2.677,1.12,13.1,no,NA,
Cyrtodactylus_inthanon,yes,Squamata,Sauria,Gekkonidae,87.3,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.12,13.1,no,NA,
Trioceros_affinis,yes,Squamata,Sauria,Chamaeleonidae,81,SVL,Chamaeleonidae,-3.997,2.68,1.12,13.1,yes,Chamaeleo affinis,
Tympanocryptis_tetraporophora,yes,Squamata,Sauria,Agamidae,74,SVL,Typical Agamidae**,-4.686,3.105,1.12,13.1,yes,Tympanocryptis tetraporophora,
Contomastix_lacertoides,yes,Squamata,Sauria,Teiidae,76.9,SVL,Teiidae,-4.747,3.11,1.12,13.1,yes,Cnemidophorus lacertoides,
Acontias_bicolor,yes,Squamata,Sauria,Scincidae,207,SVL,Limbless lizards,-4.207,2.3,1.12,13.2,no,NA,
Pseudoacontias_angelorum,yes,Squamata,Sauria,Scincidae,207,SVL,Limbless lizards,-4.207,2.3,1.12,13.2,no,NA,
Plestiodon_kuchinoshimensis,yes,Squamata,Sauria,Scincidae,85.9,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,no,NA,
Kentropyx_paulensis,yes,Squamata,Sauria,Teiidae,77,SVL,Teiidae,-4.747,3.11,1.12,13.2,yes,Kentropyx paulensis,
Eremias_kavirensis,yes,Squamata,Sauria,Lacertidae,83,SVL,Lacertidae,-4.543,2.951,1.12,13.2,no,NA,
Latastia_caeruleopunctata,yes,Squamata,Sauria,Lacertidae,83,SVL,Lacertidae,-4.543,2.951,1.12,13.2,no,NA,
Cyrtodactylus_pseudoquadrivirgatus,yes,Squamata,Sauria,Gekkonidae,87.5,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.12,13.2,no,NA,
Ctenotus_joanae,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,no,NA,
Lygosoma_mafianum,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,no,NA,
Plestiodon_fasciatus,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,yes,Plestiodon fasciatus,
Plestiodon_skiltonianus,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,yes,Plestiodon skiltonianus,
Sphenomorphus_leptofasciatus,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,yes,Sphenomorphus leptofasciatus,
Trachylepis_maculata,yes,Squamata,Sauria,Scincidae,86,SVL,Legged Scincidae,-5.125,3.229,1.12,13.2,no,NA,
Namazonurus_namaquensis,yes,Squamata,Sauria,Cordylidae,82,SVL,Legged Cordylidae,-5.747,3.589,1.12,13.2,yes,Cordylus namaquensis,
Namazonurus_pustulatus,yes,Squamata,Sauria,Cordylidae,82,SVL,Legged Cordylidae,-5.747,3.589,1.12,13.2,yes,Cordylus pustulatus,
Ninurta_coeruleopunctatus,yes,Squamata,Sauria,Cordylidae,82,SVL,Legged Cordylidae,-5.747,3.589,1.12,13.2,yes,Cordylus coeruleopunctatus,
Ptyodactylus_ananjevae,yes,Squamata,Sauria,Phyllodactylidae,80,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.12,13.3,no,NA,
Tarentola_angustimentalis,yes,Squamata,Sauria,Phyllodactylidae,80,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.12,13.3,yes,Tarentola angustimentalis,
Tarentola_darwini,yes,Squamata,Sauria,Phyllodactylidae,80,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.12,13.3,yes,Tarentola darwini,
Eremias_nigrocellata,yes,Squamata,Sauria,Lacertidae,83.2,SVL,Lacertidae,-4.543,2.951,1.12,13.3,no,NA,
Echinosaura_orcesi,yes,Squamata,Sauria,Gymnophthalmidae,81,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.12,13.3,no,NA,
Draco_obscurus,yes,Squamata,Sauria,Agamidae,114,SVL,Draco**,-4.31,2.642,1.12,13.3,yes,Draco obscurus,
Bradypodion_dracomontanum,yes,Squamata,Sauria,Chamaeleonidae,81.5,SVL,Chamaeleonidae,-3.997,2.68,1.12,13.3,yes,Bradypodion dracomontanum,
Mokopirirakau_cryptozoicus,yes,Squamata,Sauria,Diplodactylidae,87,SVL,Diplodactylidae (Scharf et al. 2014),-4.804,3.057,1.13,13.3,yes,Hoplodactylus cryptozoicus,
Oedura_tryoni,yes,Squamata,Sauria,Diplodactylidae,87,SVL,Diplodactylidae (Scharf et al. 2014),-4.804,3.057,1.13,13.3,yes,Oedura tryoni,
Cyrtodactylus_kunyai,yes,Squamata,Sauria,Gekkonidae,87.9,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.4,no,NA,
Japalura_luei,yes,Squamata,Sauria,Agamidae,74.5,SVL,Typical Agamidae**,-4.686,3.105,1.13,13.4,no,NA,
Cyrtodactylus_brevidactylus,yes,Squamata,Sauria,Gekkonidae,88,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.4,no,NA,
Cyrtodactylus_sadleiri,yes,Squamata,Sauria,Gekkonidae,88,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.4,no,NA,
Hemidactylus_luqueorum,yes,Squamata,Sauria,Gekkonidae,88,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.4,no,NA,
Stenodactylus_slevini,yes,Squamata,Sauria,Gekkonidae,88,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.4,no,NA,
Liolaemus_montanus,yes,Squamata,Sauria,Liolaemidae,75,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.13,13.5,no,NA,
Liolaemus_telsen,yes,Squamata,Sauria,Liolaemidae,75,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.13,13.5,yes,Liolaemus telsen,
Goniurosaurus_yamashinae,yes,Squamata,Sauria,Eublepharidae,88,SVL,Eublepharidae (Novosolov et al. 2013),-5.201,3.255,1.13,13.5,no,NA,
Oligosoma_townsi,yes,Squamata,Sauria,Scincidae,86.5,SVL,Legged Scincidae,-5.125,3.229,1.13,13.5,yes,Cyclodina townsi,
Gekko_mindorensis,yes,Squamata,Sauria,Gekkonidae,88.2,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.5,yes,Gekko mindorensis,
Anolis_phyllorhinus,yes,Squamata,Sauria,Dactyloidae,87,SVL,Anolis (Novosolov et al. 2013),-4.574,2.942,1.13,13.5,no,NA,
Furcifer_willsii,yes,Squamata,Sauria,Chamaeleonidae,82,SVL,Chamaeleonidae,-3.997,2.68,1.13,13.6,yes,Furcifer willsii,
Tropidurus_helenae,yes,Squamata,Sauria,Tropiduridae,70,SVL,"Tropiduridae S. stricto, (Scharf et al. 2014)",-3.884,2.719,1.13,13.6,no,NA,
Cyrtodactylus_nuaulu,yes,Squamata,Sauria,Gekkonidae,88.4,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.13,13.6,no,NA,
Parvoscincus_hadros,yes,Squamata,Sauria,Scincidae,86.7,SVL,Legged Scincidae,-5.125,3.229,1.13,13.6,no,NA,
Elgaria_cedrosensis,yes,Squamata,Sauria,Anguidae,96,SVL,legged anguids (Meiri et al. 2013),-5.765,3.48,1.13,13.6,no,NA,
Mesaspis_moreletii,yes,Squamata,Sauria,Anguidae,96,SVL,legged anguids (Meiri et al. 2013),-5.765,3.48,1.13,13.6,yes,Mesaspis moreletii,
Melanoseps_uzungwensis,yes,Squamata,Sauria,Scincidae,210,SVL,Limbless lizards,-4.207,2.3,1.13,13.6,no,NA,
Ctenophorus_pictus,yes,Squamata,Sauria,Agamidae,74.9,SVL,Typical Agamidae**,-4.686,3.105,1.13,13.6,yes,Ctenophorus pictus,
Liolaemus_inacayali,yes,Squamata,Sauria,Liolaemidae,75.3,SVL,"Liolaeumus, Pincheira-Donoso et al. 2011",-4.678,3.097,1.13,13.6,yes,Liolaemus inacayali,
Acanthodactylus_erythrurus,yes,Squamata,Sauria,Lacertidae,84,SVL,Lacertidae,-4.543,2.951,1.14,13.7,yes,Acanthodactylus erythrurus,
Archaeolacerta_bedriagae,yes,Squamata,Sauria,Lacertidae,84,SVL,Lacertidae,-4.543,2.951,1.14,13.7,yes,Archaeolacerta bedriagae,
Podarcis_erhardii,yes,Squamata,Sauria,Lacertidae,84,SVL,Lacertidae,-4.543,2.951,1.14,13.7,yes,Podarcis erhardii,
Agama_etoshae,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Ctenophorus_tjantjalka,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,yes,Ctenophorus tjantjalka,
Dendragama_boulengeri,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Diporiphora_phaeospinosa,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Japalura_andersoniana,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Phrynocephalus_lutensis,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Trapelus_megalonyx,yes,Squamata,Sauria,Agamidae,75,SVL,Typical Agamidae**,-4.686,3.105,1.14,13.7,no,NA,
Bradypodion_damaranum,yes,Squamata,Sauria,Chamaeleonidae,82.3,SVL,Chamaeleonidae,-3.997,2.68,1.14,13.7,yes,Bradypodion damaranum,
Chioninia_spinalis,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,yes,Chioninia spinalis,
Ctenotus_coggeri,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,no,NA,
Ctenotus_lancelini,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,no,NA,
Sphenomorphus_brunneus,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,no,NA,
Spondylurus_monae,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,no,NA,
Trachylepis_depressa,yes,Squamata,Sauria,Scincidae,87,SVL,Legged Scincidae,-5.125,3.229,1.14,13.7,no,NA,
Phymaturus_desuetus,yes,Squamata,Sauria,Liolaemidae,72.3,SVL,"Phymaturus, Pincheira-Donoso et al. 2011",-5.04,3.323,1.14,13.7,no,NA,
Phyllodactylus_delsolari,yes,Squamata,Sauria,Phyllodactylidae,81,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.14,13.8,no,NA,
Phyllodactylus_lanei,yes,Squamata,Sauria,Phyllodactylidae,81,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.14,13.8,yes,Phyllodactylus lanei,
Tarentola_mindiae,yes,Squamata,Sauria,Phyllodactylidae,81,SVL,Phyllodactylidae (Scharf et al. 2014),-4.482,2.945,1.14,13.8,yes,Tarentola mindiae,
Leiocephalus_punctatus,yes,Squamata,Sauria,Leiocephalidae,80,SVL,Iguania,-5.033,3.243,1.14,13.8,no,NA,
Cyrtodactylus_hontreensis,yes,Squamata,Sauria,Gekkonidae,88.9,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,no,NA,
Calodactylodes_aureus,yes,Squamata,Sauria,Gekkonidae,89,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,yes,Calodactylodes aureus,
Cnemaspis_nigridia,yes,Squamata,Sauria,Gekkonidae,89,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,no,NA,
Cyrtodactylus_pageli,yes,Squamata,Sauria,Gekkonidae,89,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,no,NA,
Gehyra_brevipalmata,yes,Squamata,Sauria,Gekkonidae,89,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,yes,Gehyra brevipalmata,
Hemidactylus_ituriensis,yes,Squamata,Sauria,Gekkonidae,89,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.8,no,NA,
Anadia_steyeri,yes,Squamata,Sauria,Gymnophthalmidae,82,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.14,13.8,no,NA,
Euspondylus_caideni,yes,Squamata,Sauria,Gymnophthalmidae,82,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.14,13.8,no,NA,
Riama_hyposticta,yes,Squamata,Sauria,Gymnophthalmidae,82,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.14,13.8,no,NA,
Riama_raneyi,yes,Squamata,Sauria,Gymnophthalmidae,82,SVL,Legged Gymnophthalmidae,-5.178,3.302,1.14,13.8,no,NA,
Phyllurus_ossa,yes,Squamata,Sauria,Carphodactylidae,89,SVL,Carphodactylidae (Scharf et al. 2014),-3.445,2.353,1.14,13.9,no,NA,
Cyrtodactylus_eisenmanae,yes,Squamata,Sauria,Gekkonidae,89.2,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.9,no,NA,
Gekko_romblon,yes,Squamata,Sauria,Gekkonidae,89.2,SVL,Gekkonidae (Novosolov et al. 2013),-4.242,2.761,1.14,13.9,yes,Gekko romblon,
Iberolacerta_monticola,yes,Squamata,Sauria,Lacertidae,84.6,SVL,Lacertidae,-4.543,2.951,1.14,14,yes,Iberolacerta monticola,
