Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,Body_mass_g_2,Body_mass_g_3,Body_mass_g_4,Body_mass_g_mean,Body_mass_g_median,Body_mass_g_max
Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus_xinanzhongguoensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus_yunanensis,19.7,19.7,19.3,NA,19.56666667,19.7,19.7
Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus_ziama,10.62,22.3,NA,NA,16.46,16.46,22.3
Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma_hadramauticum,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma_hardwickii,13.1,14.2,NA,NA,13.65,13.65,14.2
Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma_macinnesi,14.94,8.6,NA,NA,11.77,11.77,14.94
Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma_microphyllum,27.87,27.9,27.9,NA,27.89,27.9,27.9
Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma_muscatellum,9.14,9.1,9.14,NA,9.126666667,9.14,9.14
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_devivoi,NA,5,NA,NA,5,5,5
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_discifera,3.1,3.1,3.13,NA,3.11,3.1,3.13
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_lavali,3.67,5.6,NA,NA,4.635,4.635,5.6
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_tricolor,4.36,4.4,4.52,5,4.57,4.46,5
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_wynneae,NA,4.7,NA,NA,4.7,4.7,4.7
Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous_pallidus,20.8,20.8,22.2,NA,21.26666667,20.8,22.2
Mammalia,Chiroptera,Vespertilionidae,Arielulus,Arielulus_aureocollaris,10.4,14.5,NA,NA,12.45,12.45,14.5
Mammalia,Chiroptera,Vespertilionidae,Arielulus,Arielulus_circumdatus,10.4,10.4,NA,NA,10.4,10.4,10.4
Mammalia,Chiroptera,Vespertilionidae,Arielulus,Arielulus_cuprosus,10.4,5.5,NA,NA,7.95,7.95,10.4
Mammalia,Chiroptera,Vespertilionidae,Arielulus,Arielulus_societatis,8.03,4.9,NA,NA,6.465,6.465,8.03
Mammalia,Chiroptera,Vespertilionidae,Arielulus,Arielulus_torquatus,10.4,6.3,NA,NA,8.35,8.35,10.4
Mammalia,Chiroptera,Vespertilionidae,Barbastella,Barbastella_barbastellus,8.03,8,8.25,NA,8.093333333,8.03,8.25
Mammalia,Chiroptera,Vespertilionidae,Barbastella,Barbastella_beijingensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Barbastella,Barbastella_leucomelas,15.05,15.1,15.1,NA,15.08333333,15.1,15.1
Mammalia,Chiroptera,Vespertilionidae,Bauerus,Bauerus_dubiaquercus,22.22,22.9,NA,NA,22.56,22.56,22.9
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_dwyeri,9.03,9,8.67,NA,8.9,9,9.03
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_gouldii,14.47,14.5,14.1,NA,14.35666667,14.47,14.5
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_morio,8.77,8.8,8.83,NA,8.8,8.8,8.83
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_neocaledonicus,8.71,11.9,NA,NA,10.305,10.305,11.9
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_nigrogriseus,8.8,8.8,8.8,NA,8.8,8.8,8.8
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_picatus,5.1,5.1,NA,NA,5.1,5.1,5.1
Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus_tuberculatus,8.5,8.5,NA,NA,8.5,8.5,8.5
Mammalia,Chiroptera,Vespertilionidae,Cistugo,Cistugo_lesueuri,7.26,6.4,NA,NA,6.83,6.83,7.26
Mammalia,Chiroptera,Vespertilionidae,Cistugo,Cistugo_seabrae,8.35,5.4,NA,NA,6.875,6.875,8.35
Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus_mexicanus,9.71,7.7,NA,NA,8.705,8.705,9.71
Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus_rafinesquii,9.15,9.1,NA,NA,9.125,9.125,9.15
Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus_townsendii,10.3,9.9,NA,NA,10.1,10.1,10.3
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_andinus,10.96,9.3,NA,11,10.42,10.96,11
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_bobrinskoi,7.55,7.6,7.55,NA,7.566666667,7.55,7.6
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_bottae,14.23,14.2,15.5,NA,14.64333333,14.23,15.5
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_brasiliensis,9.47,9.5,9.19,9,9.29,9.33,9.5
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_chiriquinus,11.25,11.3,NA,10,10.85,11.25,11.3
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_diminutus,6,6,6,NA,6,6,6
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_dimissus,13.03,15,NA,NA,14.015,14.015,15
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_floweri,10.17,6.7,NA,NA,8.435,8.435,10.17
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_furinalis,7.74,7.7,7.67,9,8.0275,7.72,9
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_fuscus,16.46,17.5,17.3,13,16.065,16.88,17.5
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_gobiensis,10.96,10,NA,NA,10.48,10.48,10.96
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_guadeloupensis,11.42,16.6,NA,NA,14.01,14.01,16.6
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_hottentotus,30,30,30.3,NA,30.1,30,30.3
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_innoxius,8.86,8.4,NA,NA,8.63,8.63,8.86
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_isabellinus,NA,18.3,NA,NA,18.3,18.3,18.3
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_japonensis,10.96,10.1,NA,NA,10.53,10.53,10.96
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_kobayashii,10.96,NA,NA,NA,10.96,10.96,10.96
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_lobatus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_nasutus,7.91,7.9,7.91,NA,7.906666667,7.91,7.91
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_nilssonii,10.72,10.4,NA,NA,10.56,10.56,10.72
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_pachyomus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_pachyotis,8.28,8.3,8.11,NA,8.23,8.28,8.3
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_platyops,11.42,21,NA,NA,16.21,16.21,21
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_serotinus,22.86,22.9,23.1,NA,22.95333333,22.9,23.1
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus_tatei,11.42,12.5,NA,NA,11.96,11.96,12.5
Mammalia,Chiroptera,Vespertilionidae,Euderma,Euderma_maculatum,15.66,15.7,16.2,NA,15.85333333,15.7,16.2
Mammalia,Chiroptera,Vespertilionidae,Eudiscoderma,Eudiscoderma_thongareeae,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Eudiscopus,Eudiscopus_denticulus,9.56,5,NA,NA,7.28,7.28,9.56
Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus_affinis,10.23,4.9,NA,NA,7.565,7.565,10.23
Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus_mackenziei,23,21,NA,NA,22,22,23
Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus_mordax,10.23,5.8,NA,NA,8.015,8.015,10.23
Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus_petersi,22.77,6.5,NA,NA,14.635,14.635,22.77
Mammalia,Chiroptera,Vespertilionidae,Falsistrellus,Falsistrellus_tasmaniensis,22.54,22.7,NA,NA,22.62,22.62,22.7
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_alboguttata,8.42,8.9,NA,NA,8.66,8.66,8.9
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_argentata,9.3,9.1,NA,NA,9.2,9.2,9.3
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_beatrix,7.5,6.5,NA,NA,7,7,7.5
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_curryae,8.11,6.4,NA,NA,7.255,7.255,8.11
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_egeria,8.42,7.6,NA,NA,8.01,8.01,8.42
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_gleni,10.81,10.8,NA,NA,10.805,10.805,10.81
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_humeralis,5.49,6.2,NA,NA,5.845,5.845,6.2
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_kenyacola,7.17,7,NA,NA,7.085,7.085,7.17
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_machadoi,8.11,11.1,NA,NA,9.605,9.605,11.1
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_poensis,6.91,7.1,NA,NA,7.005,7.005,7.1
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_superba,8.42,11.9,NA,NA,10.16,10.16,11.9
Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris_variegata,11.25,11.1,NA,NA,11.175,11.175,11.25
Mammalia,Chiroptera,Vespertilionidae,Glischropus,Glischropus_aquilus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Glischropus,Glischropus_bucephalus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Glischropus,Glischropus_javanus,5.91,4.5,NA,NA,5.205,5.205,5.91
Mammalia,Chiroptera,Vespertilionidae,Glischropus,Glischropus_tylopus,4.39,4.4,4.58,NA,4.456666667,4.4,4.58
Mammalia,Chiroptera,Vespertilionidae,Harpiocephalus,Harpiocephalus_harpia,16.31,16.3,13.6,NA,15.40333333,16.3,16.31
Mammalia,Chiroptera,Vespertilionidae,Harpiocephalus,Harpiocephalus_mordax,16.31,NA,NA,NA,16.31,16.31,16.31
Mammalia,Chiroptera,Vespertilionidae,Harpiola,Harpiola_grisea,NA,5.6,NA,NA,5.6,5.6,5.6
Mammalia,Chiroptera,Vespertilionidae,Harpiola,Harpiola_isodon,NA,6.4,NA,NA,6.4,6.4,6.4
Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus,Hesperoptenus_blanfordi,6.53,6.5,6.89,NA,6.64,6.53,6.89
Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus,Hesperoptenus_doriae,9.56,7.7,NA,NA,8.63,8.63,9.56
Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus,Hesperoptenus_gaskelli,13.07,11.6,NA,NA,12.335,12.335,13.07
Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus,Hesperoptenus_tickelli,16.3,18,16.3,NA,16.86666667,16.3,18
Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus,Hesperoptenus_tomesi,31,31,NA,NA,31,31,31
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_alienus,10.42,12,NA,NA,11.21,11.21,12
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_humboldti,11.1,10.5,NA,9,10.2,10.5,11.1
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_laephotis,11.1,11.3,NA,NA,11.2,11.2,11.3
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_macrotus,11,11,11,NA,11,11,11
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_magellanicus,11.1,14,NA,NA,12.55,12.55,14
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_montanus,10.42,9.1,NA,12,10.50666667,10.42,12
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus_velatus,11.2,11.2,11.3,NA,11.23333333,11.2,11.3
Mammalia,Chiroptera,Vespertilionidae,Hypsugo,Hypsugo_anchietae,9.56,NA,NA,NA,9.56,9.56,9.56
Mammalia,Chiroptera,Vespertilionidae,Hypsugo,Hypsugo_bemainty,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Hypsugo,Hypsugo_dolichodon,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Hypsugo,Hypsugo_lanzai,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Ia,Ia_io,49.2,49.2,49.3,NA,49.23333333,49.2,49.3
Mammalia,Chiroptera,Vespertilionidae,Idionycteris,Idionycteris_phyllotis,12.03,12,12.1,NA,12.04333333,12.03,12.1
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_africana,4.9,15.2,NA,NA,10.05,10.05,15.2
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_agnella,5.03,11.3,NA,NA,8.165,8.165,11.3
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_argentata,10,10,10.1,NA,10.03333333,10,10.1
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_cuprosa,5.03,8.3,NA,NA,6.665,6.665,8.3
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_eriophora,5.03,6.1,NA,NA,5.565,5.565,6.1
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_flora,5.95,6,6.01,NA,5.986666667,6,6.01
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_hardwickii,4.55,4.6,NA,NA,4.575,4.575,4.6
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_intermedia,3.55,3.6,NA,NA,3.575,3.575,3.6
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_kachinensis,NA,4.8,NA,NA,4.8,4.8,4.8
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_krauensis,NA,3,NA,NA,3,3,3
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_lanosa,6.5,6.5,6.61,NA,6.536666667,6.5,6.61
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_lenis,4.9,6.8,NA,NA,5.85,5.85,6.8
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_minuta,2.07,2.1,2.03,NA,2.066666667,2.07,2.1
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_muscina,5.15,5.2,5.25,NA,5.2,5.2,5.25
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_myrella,6.5,11.3,NA,NA,8.9,8.9,11.3
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_papillosa,9.8,9.8,10.2,NA,9.933333333,9.8,10.2
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_pellucida,4.13,4.1,4.14,NA,4.123333333,4.13,4.14
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_phalaena,3,3,3.03,NA,3.01,3,3.03
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_picta,4.5,4.5,4.5,NA,4.5,4.5,4.5
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_smithii,5.03,13.1,NA,NA,9.065,9.065,13.1
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_titania,NA,4.6,NA,NA,4.6,4.6,4.6
Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula_whiteheadi,3.95,3.9,3.29,NA,3.713333333,3.9,3.95
Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis_angolensis,7.48,4.6,NA,NA,6.04,6.04,7.48
Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis_botswanae,7.2,7.2,7.27,NA,7.223333333,7.2,7.27
Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis_namibensis,7.48,7.7,NA,NA,7.59,7.59,7.7
Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis_wintoni,6,6,6.05,NA,6.016666667,6,6.05
Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris_noctivagans,10.46,10.5,10.9,NA,10.62,10.5,10.9
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_atratus,14.57,19.4,NA,NA,16.985,16.985,19.4
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_blossevillii,9.5,13,NA,7,9.833333333,9.5,13
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_borealis,10.74,10.7,12.3,NA,11.24666667,10.74,12.3
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_castaneus,13.63,13.5,12.4,NA,13.17666667,13.5,13.63
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_cinereus,25.28,25.3,26.8,NA,25.79333333,25.3,26.8
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_degelidus,14.57,12.8,NA,NA,13.685,13.685,14.57
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_ebenus,14,18.7,NA,NA,16.35,16.35,18.7
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_ega,13.2,13.2,12.1,13,12.875,13.1,13.2
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_egregius,20,20,NA,NA,20,20,20
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_insularis,14.57,31.6,NA,NA,23.085,23.085,31.6
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_intermedius,23.03,23,22.9,NA,22.97666667,23,23.03
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_minor,14.57,9.4,NA,NA,11.985,11.985,14.57
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_pfeifferi,14.57,11.1,NA,NA,12.835,12.835,14.57
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_seminolus,9.89,9.9,9.87,NA,9.886666667,9.89,9.9
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_varius,14.57,11.4,NA,NA,12.985,12.985,14.57
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus_xanthinus,14.57,10.7,NA,NA,12.635,12.635,14.57
Mammalia,Chiroptera,Vespertilionidae,Mimetillus,Mimetillus_moloneyi,8.8,8.8,8.89,NA,8.83,8.8,8.89
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_aelleni,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_ambohitrensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_australis,6.15,6.2,7.36,NA,6.57,6.2,7.36
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_brachytragos,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_egeri,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_fraterculus,7.3,7.3,7.37,NA,7.323333333,7.3,7.37
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_fuliginosus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_fuscus,10.73,10.7,11.4,NA,10.94333333,10.73,11.4
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_gleni,9,14,NA,NA,11.5,11.5,14
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_griffithsi,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_griveaudi,NA,4.6,NA,NA,4.6,4.6,4.6
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_inflatus,14.2,14.2,14.9,NA,14.43333333,14.2,14.9
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_macrocneme,NA,9.2,NA,NA,9.2,9.2,9.2
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_maghrebensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_magnater,14.07,14.1,14,NA,14.05666667,14.07,14.1
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_mahafaliensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_majori,9,8,NA,NA,8.5,8.5,9
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_manavi,7,5,NA,NA,6,6,7
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_medius,11.4,9,NA,NA,10.2,10.2,11.4
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_minor,7.01,7,7.18,NA,7.063333333,7.01,7.18
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_mossambicus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_natalensis,10.43,12.5,NA,NA,11.465,11.465,12.5
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_newtoni,NA,6.6,NA,NA,6.6,6.6,6.6
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_oceanensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_paululus,9.76,6,NA,NA,7.88,7.88,9.76
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_petersoni,NA,6,NA,NA,6,6,6
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_pusillus,8.61,8.6,8.74,NA,8.65,8.61,8.74
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_robustior,12.06,8.1,NA,NA,10.08,10.08,12.06
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_schreibersii,11.46,11.1,NA,NA,11.28,11.28,11.46
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_shortridgei,9.76,5.9,NA,NA,7.83,7.83,9.76
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_sororculus,NA,8,NA,NA,8,8,8
Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus_tristis,15.75,15.8,15.1,NA,15.55,15.75,15.8
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_aenea,7.38,7.4,7.5,NA,7.426666667,7.4,7.5
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_annamitica,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_aurata,5.74,7.3,NA,NA,6.52,6.52,7.3
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_balaensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_beelzebub,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_bicolor,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_chrysochaetes,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_cineracea,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_cyclotis,9.28,9.3,9.35,NA,9.31,9.3,9.35
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_eleryi,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_fionae,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_florium,4.25,4.3,4.38,NA,4.31,4.3,4.38
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_fusca,6.23,6.8,NA,NA,6.515,6.515,6.8
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_gracilis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_guilleni,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_harpioloides,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_harrisoni,NA,4.3,NA,NA,4.3,4.3,4.3
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_hilgendorfi,5.92,8.1,NA,NA,7.01,7.01,8.1
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_huttoni,7.6,7.6,7.54,NA,7.58,7.6,7.6
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_jaintiana,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_leucogaster,7.55,7.6,7.55,NA,7.566666667,7.55,7.6
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_loreliae,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_peninsularis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_pluvialis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_puta,6.73,8.3,NA,NA,7.515,7.515,8.3
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_recondita,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_rozendaali,4.55,4.6,NA,NA,4.575,4.575,4.6
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_ryukyuana,5.92,4.5,NA,NA,5.21,5.21,5.92
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_shuipuensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_suilla,3.63,3.6,4,NA,3.743333333,3.63,4
Mammalia,Chiroptera,Vespertilionidae,Murina,Murina_tenebrosa,5.74,3.7,NA,NA,4.72,4.72,5.74
