"","Class","Order","Family","Genus","Scientific_name","Body_mass_g_1","Body_mass_g_2","Body_mass_g_3","Body_mass_g_4","Body_mass_g_mean","Body_mass_g_median","Body_mass_g_max","Body_mass_g_M_2","Body_mass_g_M_3","Body_mass_g_M_4","Body_mass_g_M_mean","Body_mass_g_M_median","Body_mass_g_M_max","Body_mass_g_F_2","Body_mass_g_F_3","Body_mass_g_F_4","Body_mass_g_F_mean","Body_mass_g_F_median","Body_mass_g_F_max"
"24358","Aves","Passeriformes","Thraupidae","Tersina","Tersina_viridis",NA,26,29.6,30.4,28.6666666666667,29.6,30.4,25,28.6,28.8,27.4666666666667,28.6,28.8,27,30.6,31.2,29.6,30.6,31.2
"24359","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_fulviceps",12,NA,NA,12,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24360","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_inornata",15,NA,NA,15.5,15.25,15.25,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24361","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_ornata",12,NA,NA,12.35,12.175,12.175,12.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24362","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_pectoralis",15,NA,NA,15.5,15.25,15.25,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24363","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_ruficeps",11,NA,NA,11.35,11.175,11.175,11.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24364","Aves","Passeriformes","Thraupidae","Thlypopsis","Thlypopsis_sordida",17,15,NA,17,16.3333333333333,17,17,15,NA,NA,15,15,15,NA,NA,17.6,17.6,17.6,17.6
"24365","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_abbas",45,NA,NA,46.45,45.725,45.725,46.45,NA,NA,NA,NA,NA,NA,NA,NA,46.4,46.4,46.4,46.4
"24366","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_bonariensis",36,NA,34.5,36.675,35.725,36,36.675,NA,32,32,32,32,32,NA,37,37,37,37,37
"24367","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_cyanocephala",36,NA,34.5,36,35.5,36,36,NA,35,35,35,35,35,NA,34,34,34,34,34
"24368","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_cyanoptera",43.3,NA,NA,43.3,43.3,43.3,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24369","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_episcopus",35,33,NA,35,34.3333333333333,35,35,32,NA,35.3,33.65,33.65,35.3,33,NA,35.5,34.25,34.25,35.5
"24370","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_glaucocolpa",31.6,30,NA,32.25,31.2833333333333,31.6,32.25,NA,NA,32,32,32,32,NA,NA,31.85,31.85,31.85,31.85
"24371","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_ornata",33,NA,NA,33,33,33,33,NA,NA,NA,NA,NA,NA,NA,NA,33,33,33,33
"24372","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_palmarum",39,36,NA,38.25,37.75,38.25,39,36,NA,36,36,36,36,37,NA,37.5,37.25,37.25,37.5
"24373","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis_sayaca",32.49,NA,32,32.5,32.33,32.49,32.5,NA,32,32,32,32,32,NA,32,31.85,31.925,31.925,32
"24374","Aves","Passeriformes","Thraupidae","Trichothraupis","Trichothraupis_melanops",22.58,NA,NA,25.6,24.09,24.09,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24375","Aves","Passeriformes","Thraupidae","Wetmorethraupis","Wetmorethraupis_sterrhopteron",50.2,NA,NA,50.2,50.2,50.2,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24376","Aves","Passeriformes","Thraupidae","Xenodacnis","Xenodacnis_parina",NA,NA,NA,11.5,11.5,11.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24377","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_egertoni",NA,NA,NA,35.75,35.75,35.75,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24378","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_morrisoniana",NA,NA,NA,24,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24379","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_nipalensis",NA,NA,NA,44,44,44,44,NA,NA,46,46,46,46,NA,NA,42,42,42,42
"24380","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_ramsayi",NA,NA,NA,38.3,38.3,38.3,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24381","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_sodangorum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24382","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_souliei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24383","Aves","Passeriformes","Timaliidae","Actinodura","Actinodura_waldeni",NA,NA,NA,47.5,47.5,47.5,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24384","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_brunnea",17.43,NA,NA,17.5,17.465,17.465,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24385","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_brunneicauda",14.3,NA,NA,14.3,14.3,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24386","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_castaneceps",NA,NA,NA,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24387","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_chrysotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24388","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_cinerea",NA,NA,NA,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,11
"24389","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_cinereiceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24390","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_danisi",13.16,NA,NA,NA,13.16,13.16,13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24391","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_dubia",13.16,NA,NA,17.5,15.33,15.33,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24392","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_formosana",10,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24393","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_grotei",14.3,NA,NA,14.75,14.525,14.525,14.75,NA,NA,14.525,14.525,14.525,14.525,NA,NA,15.65,15.65,15.65,15.65
"24394","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_klossi",12.5,NA,NA,14,13.25,13.25,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24395","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_ludlowi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24396","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_manipurensis",10,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24397","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_morrisonia",15.26,NA,NA,15.1,15.18,15.18,15.26,NA,NA,15.4,15.4,15.4,15.4,NA,NA,15.6,15.6,15.6,15.6
"24398","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_nipalensis",15.8,NA,NA,15.8,15.8,15.8,15.8,NA,NA,16,16,16,16,NA,NA,15,15,15,15
"24399","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_peracensis",14.3,NA,NA,14.75,14.525,14.525,14.75,NA,NA,14.525,14.525,14.525,14.525,NA,NA,15.65,15.65,15.65,15.65
"24400","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_poioicephala",20.7,NA,NA,20.5,20.6,20.6,20.7,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,20
"24401","Aves","Passeriformes","Timaliidae","Alcippe","Alcippe_pyrrhoptera",13.16,NA,NA,NA,13.16,13.16,13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
