Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,SVL_mm_1
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pecki,NA,25.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pedimontanus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_penelopus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_peraticus,NA,30
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_percnopterus,NA,25.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_percultus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_permixtus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_peruvianus,5.8,46
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_petersi,NA,23.1
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_petrobardus,NA,35.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_phalaroinguinis,NA,37.7
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_phalarus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pharangobates,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_philipi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_phoxocephalus,NA,38.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_phragmipleuron,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_piceus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pinguis,NA,29.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pirrensis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_platychilus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_platydactylus,NA,33.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pleurostriatus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pluvicanorus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_polemistes,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_polychrus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_prolatus,NA,24
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_prolixodiscus,NA,26.7
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_proserpens,NA,23.5
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pruinatus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pseudoacuminatus,NA,23
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pteridophilus,NA,33.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ptochus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pugnax,NA,33.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pulvinatus,NA,23
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pycnodermis,NA,44.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_pyrrhomerus,NA,24
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_quantus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_quaquaversus,NA,31.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_quicato,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_quinquagesimus,NA,40.1
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_racemus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ramagii,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_reclusas,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_reichlei,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_renjiforum,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_repens,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_restrepoi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_reticulatus,NA,35
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rhabdocnemus,NA,29.5
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rhabdolaemus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rhodoplichus,NA,34.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rhodostichus,NA,19.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ridens,NA,26.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rivasi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_riveroi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_riveti,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_romanorum,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rosadoi,NA,25.7
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_roseus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_royi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rozei,NA,20
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rubicundus,NA,51.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ruedai,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_rufioculis,NA,20.6
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ruidus,NA,39.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ruthveni,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sagittulus,NA,29.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_salaputium,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_saltissimus,NA,27.1
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_samaipatae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sanctaemartae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sanguineus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sarisarinama,NA,25.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_satagius,NA,50
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_savagei,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_schultei,NA,34
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_scitulus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_scoloblepharus,NA,30
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_scolodiscus,NA,22.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_scopaeus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_seorsus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_serendipitus,NA,21.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_shrevei,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_signifer,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_silverstonei,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_simonbolivari,NA,22
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_simonsii,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_simoteriscus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_simoterus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_siopelus,NA,40
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sirnigeli,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_skydmainos,NA,30.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sobetes,NA,41.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_spectabilis,NA,22.7
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_spilogaster,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_spinosus,NA,34.5
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_stenodiscus,NA,18.5
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sternothylax,NA,36.7
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_stictoboubonus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_stictogaster,NA,23.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_stipa,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_subsigillatus,NA,33.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_suetus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_sulculus,NA,54
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_supernatis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_surdus,NA,54.6
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_susaguae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_taciturnus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_taeniatus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tamsitti,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tantanti,NA,21.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tanyrhynchus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tayrona,NA,30.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_telefericus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tenebrionis,NA,36.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_terraebolivaris,NA,31
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_thectopternus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_thymalopsoides,NA,55.4
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_thymelensis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_toftae,1.4,27.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_torrenticola,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_trachyblepharis,NA,19.2
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tribulosus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_truebae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tubernasus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_tungurahua,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_turik,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_turpinorum,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_turumiquirensis,NA,40
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_uisae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_unistrigatus,NA,45
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_uranobates,NA,30
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_urichi,NA,39
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vanadisae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_variabilis,NA,27
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_veletis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ventrigranulosus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ventriguttatus,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_ventrimarmoratus,NA,44
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_verecundus,NA,22.5
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_versicolor,NA,29.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vertebralis,NA,43.9
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vicarius,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vidua,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_viejas,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vilarsi,NA,49
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vilcabambae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_vinhai,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_viridicans,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_viridis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_wagteri,NA,44
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_walkeri,NA,25.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_waoranii,NA,30
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_wiensi,NA,37
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_w-nigrum,NA,72
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_xeniolum,NA,17.6
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_xestus,NA,50
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_xylochobates,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_yaviensis,NA,27.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_yukpa,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_yumbo,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_yuruaniensis,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_yustizi,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_zeuctotylus,NA,43.3
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_zimmermanae,NA,25.8
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_zoilae,NA,NA
Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis_zophus,NA,NA
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_adenopleura,NA,21.7
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_ankohuma,NA,28
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_bagrecito,NA,NA
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_boettgeri,NA,14
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_chacaltaya,NA,20.4
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_condoriri,NA,28.1
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_guillei,NA,19.7
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_harveyi,NA,22.5
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_iani,NA,19.9
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_iatamasi,NA,23.8
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_illampu,NA,23.9
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_illimani,NA,22.3
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_kallawaya,NA,30.9
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_katantika,NA,27.7
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_kempffi,NA,20.3
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_pinguis,NA,20.1
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_quimsacruzis,NA,27.6
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_saltator,NA,19
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_usurpator,NA,24.1
Amphibia,Anura,Strabomantidae,Psychrophrynella,Psychrophrynella_wettsteini,NA,33.4
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_anatipes,NA,98.6
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_anomalus,NA,92.4
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_biporcatus,NA,100
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_bufoniformis,NA,94
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_cadenai,NA,NA
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_cerastes,NA,55.8
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_cheiroplethus,NA,106
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_cornutus,NA,59.5
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_helonotus,NA,70
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_ingeri,NA,NA
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_laticorpus,NA,NA
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_necerus,NA,93.3
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_necopinus,NA,NA
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_ruizi,NA,NA
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_sulcatus,NA,59.7
Amphibia,Anura,Strabomantidae,Strabomantis,Strabomantis_zygodactylus,NA,83
Amphibia,Anura,Telmatobiidae,Batrachophrynus,Batrachophrynus_brachydactylus,NA,NA
Amphibia,Anura,Telmatobiidae,Batrachophrynus,Batrachophrynus_macrostomus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_arequipensis,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_atacamensis,NA,46
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_atahualpai,NA,64.8
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_bolivianus,NA,52.7
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_brevipes,NA,74.6
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_brevirostris,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_carrillae,NA,60
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_ceiorum,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_chusmisensis,NA,63.2
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_cirrhacelis,NA,66
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_colanensis,NA,62.5
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_contrerasi,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_culeus,NA,146
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_dankoi,NA,55.1
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_degener,NA,49.6
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_edaphonastes,NA,52.8
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_espadai,NA,52.8
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_fronteriensis,NA,43.2
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_gigas,NA,109
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_halli,NA,57
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_hauthali,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_hintoni,NA,80.6
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_hockingi,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_huayra,NA,53.7
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_hypselocephalus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_ignavus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_intermedius,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_jelskii,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_laevis,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_laticeps,NA,85
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_latirostris,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_marmoratus,NA,66.5
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_mayoloi,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_mendelsoni,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_necopinus,NA,72.9
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_niger,NA,77.6
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_oxycephalus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_pefauri,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_peruvianus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_philippii,NA,53.7
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_pinguiculus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_pisanoi,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_platycephalus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_punctatus,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_rimac,NA,30.1
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_rubigo,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_sanborni,NA,79.5
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_schreiteri,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_scrocchii,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_sibiricus,NA,57.5
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_simonsi,NA,77.1
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_stephani,NA,NA
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_thompsoni,NA,77.3
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_timens,NA,61
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_truebae,NA,82
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_vellardi,NA,73
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_verrucosus,NA,67.2
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_vilamensis,NA,50.8
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_yuracare,NA,57.6
Amphibia,Anura,Telmatobiidae,Telmatobius,Telmatobius_zapahuirensis,NA,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_altamirani,NA,115
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_amblycephalum,NA,161
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_andersoni,NA,214
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_annulatum,NA,238
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_barbouri,NA,168
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_bishopi,NA,88
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_bombypellum,NA,142
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_californiense,NA,184
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_cingulatum,NA,129
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_dumerilii,NA,282
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_flavipiperatum,NA,188
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_gracile,NA,219
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_granulosum,NA,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_jeffersonianum,17.2,210
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_laterale,NA,129
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_leorae,NA,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_lermaense,NA,114
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_mabeei,NA,170
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_macrodactylum,NA,248
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_maculatum,24,248
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_mavortium,5,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_mexicanum,NA,300
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_opacum,NA,127
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_ordinarium,NA,191
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_rivulare,NA,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_rosaceum,NA,165
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_silvense,NA,NA
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_talpoideum,5.93,122
Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma_taylori,NA,178
