Class,Order,Taxon,Family,Genus,Scientific_name,Body_mass_g_1,Body_mass_g_2,Body_mass_g_3,Body_mass_g_mean,Body_mass_g_median,Body_mass_g_max,SVL_mm_1,SVL_mm_3,SVL_mm_4,SVL_mm_mean,SVL_mm_median,SVL_mm_max
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_sukur,1.2,NA,NA,1.2,1.2,1.2,41,NA,41,41,41,41
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_tetradactyla,5.1,2.6,2.76,3.486666667,2.76,5.1,64,52.91,64,60.30333333,64,64
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_triacantha,2.8,1.3,NA,2.05,2.05,2.8,53,NA,53,53,53,53
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_tutela,2.9,NA,NA,2.9,2.9,2.9,53.7,NA,53.7,53.7,53.7,53.7
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_vivax,2.3,1.8,1.7,1.933333333,1.8,2.3,50,46.1,50,48.7,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Carlia,Carlia_wundalthini,2.2,NA,NA,2.2,2.2,2.2,49,NA,49,49,49,49
Reptilia,Squamata,Scincoidea,Scincidae,Celatiscincus,Celatiscincus_euryotis,1.3,0.9,NA,1.1,1.1,1.3,42,NA,42,42,42,42
Reptilia,Squamata,Scincoidea,Scincidae,Celatiscincus,Celatiscincus_similis,1.7,NA,NA,1.7,1.7,1.7,45.5,NA,45.5,45.5,45.5,45.5
Reptilia,Squamata,Scincoidea,Scincidae,Chabanaudia,Chabanaudia_boulengeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_armitagei,8.6,NA,NA,8.6,8.6,8.6,120,NA,120,120,120,120
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_bedriagai,20,8.6,8.04,12.21333333,8.6,20,97.8,79.62,97.8,91.74,97.8,97.8
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_bottegi,39.8,NA,39.1,39.45,39.45,39.8,121,112.44,121,118.1466667,121,121
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_boulengeri,16.6,NA,NA,16.6,16.6,16.6,92.3,NA,92.3,92.3,92.3,92.3
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_chalcides,34.2,12.9,21.9,23,21.9,34.2,210,127.28,210,182.4266667,210,210
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_coeruleopunctatus,16,NA,27.82,21.91,21.91,27.82,91.3,108.27,91.3,96.95666667,91.3,108.27
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_colosii,32.9,NA,39.1,36,36,39.1,114,112.44,114,113.48,114,114
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_delislei,4.7,NA,NA,4.7,4.7,4.7,94,NA,94,94,94,94
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_ebneri,15.3,NA,NA,15.3,15.3,15.3,90,NA,90.8,90.4,90.4,90.8
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_guentheri,10.8,4.6,13.6,9.666666667,10.8,13.6,190,165,190,181.6666667,190,190
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_lanzai,38.8,38.8,39.1,38.9,38.8,39.1,120,112.44,120,117.48,120,120
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_levitoni,20.8,NA,NA,20.8,20.8,20.8,99,NA,99,99,99,99
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_manueli,8.8,NA,39.1,23.95,23.95,39.1,75.9,112.44,75.9,88.08,75.9,112.44
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_mauritanicus,3.1,2.7,NA,2.9,2.9,3.1,80,NA,83,81.5,81.5,83
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_mertensi,28.4,NA,21.9,25.15,25.15,28.4,195,127.28,195,172.4266667,195,195
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_minutus,7.7,NA,NA,7.7,7.7,7.7,114.8,NA,114.8,114.8,114.8,114.8
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_mionecton,6.5,NA,4.3,5.4,5.4,6.5,107.4,84.83,107.4,99.87666667,107.4,107.4
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_montanus,20.8,NA,39.1,29.95,29.95,39.1,99,112.44,99,103.48,99,112.44
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_ocellatus,79.7,28.7,39.1,49.16666667,39.1,79.7,150,112.44,159.8,140.7466667,150,159.8
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_parallelus,16.2,NA,NA,16.2,16.2,16.2,91.5,NA,91.5,91.5,91.5,91.5
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_pentadactylus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_polylepis,98.2,NA,39.1,68.65,68.65,98.2,160,112.44,160,144.1466667,160,160
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_pseudostriatus,31,NA,NA,31,31,31,202,NA,202,202,202,202
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_pulchellus,50.2,NA,39.1,44.65,44.65,50.2,130,112.44,130,124.1466667,130,130
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_ragazzii,47.1,NA,39.1,43.1,43.1,47.1,127.4,112.44,127.4,122.4133333,127.4,127.4
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_sepsoides,7.9,5.2,10.49,7.863333333,7.9,10.49,116,98.945,116,110.315,116,116
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_sexlineatus,20.8,7.1,17.81,15.23666667,17.81,20.8,99,87.75,99,95.25,99,99
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_sphenopsiformis,7.2,NA,NA,7.2,7.2,7.2,112,NA,112,112,112,112
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_striatus,34.2,NA,18.8,26.5,26.5,34.2,210,119.86,210,179.9533333,210,210
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_thierryi,98.2,NA,39.1,68.65,68.65,98.2,160,112.44,160,144.1466667,160,160
Reptilia,Squamata,Scincoidea,Scincidae,Chalcides,Chalcides_viridanus,49,18,27.82,31.60666667,27.82,49,129,108.27,129,122.09,129,129
Reptilia,Squamata,Scincoidea,Scincidae,Chalcidoseps,Chalcidoseps_thwaitesi,17.2,7.5,NA,12.35,12.35,17.2,159,NA,159,159,159,159
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_coctei,1229.7,NA,NA,1229.7,1229.7,1229.7,350,NA,350,350,350,350
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_delalandii,16.4,NA,NA,16.4,16.4,16.4,92,NA,92,92,92,92
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_fogoensis,10.1,NA,NA,10.1,10.1,10.1,79,NA,79,79,79,79
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_geisthardti,5.9,NA,NA,5.9,5.9,5.9,67,NA,NA,67,67,67
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_nicolauensis,6.3,NA,NA,6.3,6.3,6.3,68.5,NA,68.5,68.5,68.5,68.5
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_spinalis,13.7,NA,NA,13.7,13.7,13.7,87,NA,87,87,87,87
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_stangeri,9.3,NA,NA,9.3,9.3,9.3,77,NA,81,79,79,81
Reptilia,Squamata,Scincoidea,Scincidae,Chioninia,Chioninia_vaillantii,363.7,NA,NA,363.7,363.7,363.7,240,NA,240,240,240,240
Reptilia,Squamata,Scincoidea,Scincidae,Coeranoscincus,Coeranoscincus_frontalis,28.6,NA,NA,28.6,28.6,28.6,290,NA,290,290,290,290
Reptilia,Squamata,Scincoidea,Scincidae,Coeranoscincus,Coeranoscincus_reticulatus,28.4,15.8,NA,22.1,22.1,28.4,195,NA,195,195,195,195
Reptilia,Squamata,Scincoidea,Scincidae,Coggeria,Coggeria_naufragus,9.9,NA,NA,9.9,9.9,9.9,127,NA,127,127,127,127
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_amplus,33.8,NA,NA,33.8,33.8,33.8,115,NA,115,115,115,115
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_brachyosoma,8.9,NA,7.07,7.985,7.985,8.9,76.2,70.875,76.2,74.425,76.2,76.2
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_frerei,6.8,NA,NA,6.8,6.8,6.8,70,NA,70,70,70,70
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_martini,7.1,4.7,NA,5.9,5.9,7.1,71,NA,71,71,71,71
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_queenslandiae,12.7,6.8,NA,9.75,9.75,12.7,85,NA,85,85,85,85
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_sokosoma,10.1,NA,3,6.55,6.55,10.1,79,51,79,69.66666667,79,79
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_tenuis,12.7,NA,NA,12.7,12.7,12.7,85,NA,85,85,85,85
Reptilia,Squamata,Scincoidea,Scincidae,Concinnia,Concinnia_tigrinus,12.7,NA,NA,12.7,12.7,12.7,85,NA,85,85,85,85
Reptilia,Squamata,Scincoidea,Scincidae,Copeoglossum,Copeoglossum_arajara,32.9,16,NA,24.45,24.45,32.9,114,NA,114,114,114,114
Reptilia,Squamata,Scincoidea,Scincidae,Copeoglossum,Copeoglossum_aurae,28.4,NA,NA,28.4,28.4,28.4,109,NA,109,109,109,109
Reptilia,Squamata,Scincoidea,Scincidae,Copeoglossum,Copeoglossum_margaritae,39.8,NA,NA,39.8,39.8,39.8,121,NA,121,121,121,121
Reptilia,Squamata,Scincoidea,Scincidae,Copeoglossum,Copeoglossum_nigropunctatum,31.9,17.4,16.835,22.045,17.4,31.9,113,90.075,113,105.3583333,113,113
Reptilia,Squamata,Scincoidea,Scincidae,Copeoglossum,Copeoglossum_redondae,21.6,NA,NA,21.6,21.6,21.6,100.1,NA,100.1,100.1,100.1,100.1
Reptilia,Squamata,Scincoidea,Scincidae,Cophoscincopus,Cophoscincopus_durus,3.1,2.1,NA,2.6,2.6,3.1,55,NA,55,55,55,55
Reptilia,Squamata,Scincoidea,Scincidae,Cophoscincopus,Cophoscincopus_greeri,5.6,3.2,NA,4.4,4.4,5.6,66,NA,66,66,66,66
Reptilia,Squamata,Scincoidea,Scincidae,Cophoscincopus,Cophoscincopus_senegalensis,6.2,NA,NA,6.2,6.2,6.2,68,NA,68,68,68,68
Reptilia,Squamata,Scincoidea,Scincidae,Cophoscincopus,Cophoscincopus_simulans,4.4,2.7,NA,3.55,3.55,4.4,61,NA,61,61,61,61
Reptilia,Squamata,Scincoidea,Scincidae,Corucia,Corucia_zebrata,1229.7,747.5,1013.7,996.9666667,1013.7,1229.7,350,317,350,339,350,350
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_adamsi,0.9,NA,NA,0.9,0.9,0.9,37.3,NA,37.3,37.3,37.3,37.3
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_africanus,2,NA,1.7,1.85,1.85,2,47.6,38.5,50.4,45.5,47.6,50.4
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_ahli,2.4,NA,1.7,2.05,2.05,2.4,50.7,38.5,50.7,46.63333333,50.7,50.7
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_aldabrae,1.7,NA,NA,1.7,1.7,1.7,45.6,NA,45.6,45.6,45.6,45.6
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_ater,2,NA,1.7,1.85,1.85,2,48.2,38.5,48.2,44.96666667,48.2,48.2
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_australis,1.8,1.1,NA,1.45,1.45,1.8,46.2,NA,46.2,46.2,46.2,46.2
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_balinensis,2.3,NA,1.7,2,2,2.3,50,38.5,50,46.16666667,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_bitaeniatus,1.4,NA,NA,1.4,1.4,1.4,42.5,NA,45,43.75,43.75,45
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_boutonii,3.7,NA,1.7,2.7,2.7,3.7,58,38.5,42,46.16666667,42,58
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_buchananii,2.2,1.3,NA,1.75,1.75,2.2,49.3,NA,49.3,49.3,49.3,49.3
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_burdeni,2.3,NA,1.7,2,2,2.3,50,38.5,50,46.16666667,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_caudatus,2.1,NA,NA,2.1,2.1,2.1,48.7,NA,50,49.35,49.35,50
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_cognatus,1.5,NA,1.7,1.6,1.6,1.7,43.8,38.5,52,44.76666667,43.8,52
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_cursor,1.4,NA,1.7,1.55,1.55,1.7,43,38.5,43,41.5,43,43
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_cygnatus,1.6,NA,NA,1.6,1.6,1.6,44.6,NA,44.6,44.6,44.6,44.6
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_daedalos,1.2,NA,NA,1.2,1.2,1.2,40.8,NA,40.8,40.8,40.8,40.8
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_egeriae,2.6,NA,NA,2.6,2.6,2.6,52,NA,52,52,52,52
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_eximius,1.1,0.8,NA,0.95,0.95,1.1,40.3,NA,40.3,40.3,40.3,40.3
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_exochus,1.2,NA,NA,1.2,1.2,1.2,40.9,NA,40.9,40.9,40.9,40.9
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_fuhni,1.9,NA,NA,1.9,1.9,1.9,47,NA,47,47,47,47
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_furvus,1.9,NA,NA,1.9,1.9,1.9,47,NA,47,47,47,47
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_gloriosus,1.5,NA,1.7,1.6,1.6,1.7,43.7,38.5,43.7,41.96666667,43.7,43.7
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_gurrmul,1.6,NA,NA,1.6,1.6,1.6,44.3,NA,44.3,44.3,44.3,44.3
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_juno,1.4,NA,NA,1.4,1.4,1.4,43.1,NA,43.1,43.1,43.1,43.1
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_keiensis,1.4,NA,NA,1.4,1.4,1.4,42.7,NA,42.7,42.7,42.7,42.7
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_leschenault,1.5,NA,NA,1.5,1.5,1.5,43.9,NA,43.9,43.9,43.9,43.9
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_litoralis,3.1,1.5,1.4,2,1.5,3.1,55,40.49,55,50.16333333,55,55
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_megastictus,1.1,NA,NA,1.1,1.1,1.1,40,NA,40.5,40.25,40.25,40.5
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_mertensi,1,NA,NA,1,1,1,38.5,NA,38.5,38.5,38.5,38.5
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_metallicus,2,NA,1.7,1.85,1.85,2,47.9,38.5,47.9,44.76666667,47.9,47.9
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_nigropunctatus,3.1,NA,1.7,2.4,2.4,3.1,55,38.5,55,49.5,55,55
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_novaeguineae,1.3,NA,1.7,1.5,1.5,1.7,42,38.5,42,40.83333333,42,42
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_novocaledonicus,1.4,NA,1.7,1.55,1.55,1.7,43,38.5,43,41.5,43,43
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_novohebridicus,0.9,0.7,1.7,1.1,0.9,1.7,37,38.5,37,37.5,37,38.5
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_ochrus,1.5,NA,NA,1.5,1.5,1.5,43.8,NA,43.8,43.8,43.8,43.8
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_pannosus,1.3,NA,NA,1.3,1.3,1.3,41.5,NA,41.5,41.5,41.5,41.5
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_plagiocephalus,1.9,1,1,1.3,1,1.9,47,39.3,47,44.43333333,47,47
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_poecilopleurus,2.6,1.2,NA,1.9,1.9,2.6,52,NA,52,52,52,52
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_pulcher,1.3,NA,1.15,1.225,1.225,1.3,41.7,38.45,41.7,40.61666667,41.7,41.7
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_quinquetaeniatus,1.5,NA,NA,1.5,1.5,1.5,43.5,NA,43.5,43.5,43.5,43.5
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_renschi,2.3,NA,1.7,2,2,2.3,50,38.5,50,46.16666667,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_richardsi,1.4,NA,NA,1.4,1.4,1.4,43.1,NA,43.1,43.1,43.1,43.1
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_ruber,1.9,NA,1,1.45,1.45,1.9,47.2,39.3,47.2,44.56666667,47.2,47.2
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_rutilus,0.9,0.8,NA,0.85,0.85,0.9,38,NA,38,38,38,38
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_schlegelianus,1.1,NA,1.7,1.4,1.4,1.7,40.3,38.5,40.3,39.7,40.3,40.3
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_tytthos,1,NA,NA,1,1,1,38.6,NA,38.6,38.6,38.6,38.6
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_ustulatus,1.3,NA,NA,1.3,1.3,1.3,41.6,NA,41.6,41.6,41.6,41.6
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_virgatus,1.2,1,1.15,1.116666667,1.15,1.2,41,38.45,41,40.15,41,41
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_voeltzkowi,1.3,NA,1.7,1.5,1.5,1.7,42.2,38.5,43,41.23333333,42.2,43
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_wulbu,1,NA,NA,1,1,1,39,NA,39,39,39,39
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_xenikos,0.9,NA,NA,0.9,0.9,0.9,38,NA,38,38,38,38
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_yulensis,1.3,NA,NA,1.3,1.3,1.3,41.9,NA,41.9,41.9,41.9,41.9
Reptilia,Squamata,Scincoidea,Scincidae,Cryptoblepharus,Cryptoblepharus_zoticus,1,NA,NA,1,1,1,38.7,NA,38.7,38.7,38.7,38.7
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_agrestis,8.5,NA,NA,8.5,8.5,8.5,75,NA,75,75,75,75
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_alacer,6,NA,NA,6,6,6,67.4,NA,67.4,67.4,67.4,67.4
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_alleni,17,NA,NA,17,17,17,93,NA,93,93,93,93
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_allotropis,3.1,NA,NA,3.1,3.1,3.1,55,NA,55,55,55,55
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_angusticeps,8.1,NA,NA,8.1,8.1,8.1,74,NA,74,74,74,74
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_aphrodite,6.8,NA,NA,6.8,6.8,6.8,70,NA,72,71,71,72
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_arcanus,15.3,NA,NA,15.3,15.3,15.3,90,NA,90,90,90,90
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_ariadnae,5.1,5.2,2.5,4.266666667,5.1,5.2,64.3,56.45,64.3,61.68333333,64.3,64.3
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_arnhemensis,3.1,NA,NA,3.1,3.1,3.1,55.1,NA,55.1,55.1,55.1,55.1
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_astarte,11.3,NA,NA,11.3,11.3,11.3,82,NA,82,82,82,82
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_astictus,2.6,NA,NA,2.6,2.6,2.6,51.9,NA,51.9,51.9,51.9,51.9
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_atlas,8.5,6.8,NA,7.65,7.65,8.5,75,NA,75,75,75,75
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_australis,29.3,NA,20.3,24.8,24.8,29.3,110,110,110,110,110,110
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_borealis,39.8,NA,NA,39.8,39.8,39.8,121,NA,121,121,121,121
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_brachyonyx,11.8,NA,13,12.4,12.4,13,83,83,NA,83,83,83
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_brevipes,4.1,NA,NA,4.1,4.1,4.1,60,NA,60,60,60,60
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_brooksi,3.5,1.8,1.5,2.266666667,1.8,3.5,57,46.295,57,53.43166667,57,57
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_burbidgei,3.7,NA,NA,3.7,3.7,3.7,58,NA,58,58,58,58
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_calurus,2.3,1.9,1.5,1.9,1.9,2.3,50,50,50,50,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_capricorni,5.4,NA,NA,5.4,5.4,5.4,65,NA,65,65,65,65
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_catenifer,3.7,NA,NA,3.7,3.7,3.7,58,NA,58,58,58,58
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_coggeri,13.7,NA,NA,13.7,13.7,13.7,87,NA,87,87,87,87
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_colletti,1.6,NA,1.1,1.35,1.35,1.6,45,41.75,45,43.91666667,45,45
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_decaneurus,3,NA,NA,3,3,3,54.5,NA,54.5,54.5,54.5,54.5
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_delli,4.8,NA,NA,4.8,4.8,4.8,63,NA,63,63,63,63
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_dux,5.4,5.8,2.1,4.433333333,5.4,5.8,66.5,57,66.5,63.33333333,66.5,66.5
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_ehmanni,1.2,NA,NA,1.2,1.2,1.2,41,NA,41,41,41,41
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_essingtonii,7.8,NA,NA,7.8,7.8,7.8,73,NA,73,73,73,73
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_eurydice,9.1,NA,NA,9.1,9.1,9.1,76.6,NA,76.6,76.6,76.6,76.6
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_eutaenius,15.3,NA,NA,15.3,15.3,15.3,90,NA,90,90,90,90
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_fallens,22.2,14.2,14.7,17.03333333,14.7,22.2,101,87.15,NA,94.075,94.075,101
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_gagudju,2.9,NA,NA,2.9,2.9,2.9,54,NA,54,54,54,54
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_gemmula,4.1,NA,NA,4.1,4.1,4.1,60,NA,60,60,60,60
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_grandis,40.9,21.1,14.1,25.36666667,21.1,40.9,122,91.85,122,111.95,122,122
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_greeri,5.4,NA,NA,5.4,5.4,5.4,65,NA,65,65,65,65
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_halysis,3.8,NA,NA,3.8,3.8,3.8,58.5,NA,58.5,58.5,58.5,58.5
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_hanloni,7.9,7.2,NA,7.55,7.55,7.9,73.3,NA,73.3,73.3,73.3,73.3
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_hebetior,4.1,NA,NA,4.1,4.1,4.1,60,NA,60,60,60,60
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_helenae,22.2,12.6,12,15.6,12.6,22.2,101,85.25,NA,93.125,93.125,101
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_hilli,2.3,NA,NA,2.3,2.3,2.3,50,NA,50,50,50,50
Reptilia,Squamata,Scincoidea,Scincidae,Ctenotus,Ctenotus_iapetus,6.2,NA,4.2,5.2,5.2,6.2,68,62,68,66,68,68
